3908|0, 20, 27
3905|0, 21, 23
3904|0, 23, 33
3892|0, 24, 31, 33, 34
3889|0, 23, 24
3887|0, 23
3878|0, 24, 34
3875|0, 26, 35
3873|0, 31, 34
3869|0, 23, 24
3867|0
3858|0, 24, 26, 31, 34
3851|0, 20, 33
3838|0, 20, 33, 34
3818|0, 20, 27, 34
3810|0, 20, 26, 34, 36
3787|0, 20, 33, 34
3783|0, 29, 34
3781|0, 23
3780|0, 23
3779|0, 23
3778|0, 20
3776|0, 26
3766|0, 23
3765|0, 29, 33, 34
3761|0
3760|0, 20, 34
773|0, 33, 34
3558|0, 20, 33
3557|0, 23, 24
3553|0
3552|0
3551|0, 26, 35
3729|0, 33
3728|0, 34
3715|0, 20, 21, 26, 27
3711|0, 20, 26, 34
3706|0, 26
3702|0, 23, 24, 26
3700|0, 23
3699|0, 26, 33, 34
3697|0, 20, 27
3696|0, 20, 27
3692|0, 23, 24, 26, 34
3691|0, 31, 34
3681|0, 26, 35
3667|0, 20, 33
3666|0, 20, 27
3651|0, 26, 34
3645|0, 26, 35
3643|0, 20, 23, 26, 32, 34
3638|0
3637|0, 24, 34
3634|0, 20, 33
3633|0, 33
3620|0, 20, 27
3613|0, 24, 26, 34
3604|0, 33, 34
3598|0, 23, 24, 26
3590|0
3583|0, 24, 34
3581|0, 21, 33
3577|0, 23
3566|0, 20, 26, 35
3561|0, 20, 23, 26
3409|0, 23, 32, 35
3407|0, 20, 26, 32, 34
3406|0, 20, 23, 24
3525|0, 20, 26, 32
3523|0
3522|0, 23
3521|0, 23
3504|0, 23, 36
3502|0, 21, 23, 24, 26, 32, 34
3500|0, 23
3489|0, 23
3473|0, 23
3472|0, 23, 24, 34
3462|0, 26
3456|0, 20, 26, 33
3453|0, 24, 34
3451|0, 20, 33, 34
3450|0
3449|0, 23, 26
3447|0, 34
3446|0
3445|0, 24, 34
3433|0
3432|0, 23, 24
3422|0, 26, 31
3420|0, 35
2553|0, 23
2551|0, 33
2548|0, 34
2546|0, 24, 26
3402|0
3401|0, 20
3395|0, 33, 34
3394|0, 29, 33, 34
3385|0
3363|0, 24, 34
3362|0, 23, 29, 33
3356|0, 24, 26
3341|0, 24, 26
3328|0, 26
3324|0, 24
3323|0, 33, 34
3322|0, 23, 26
3321|0
3320|0, 34
3318|0, 26, 32, 34
3315|0, 23, 33, 34
3294|0, 23
3293|0, 23
3285|0
3273|0, 24, 34
3271|0, 20
3265|0, 26
3263|0, 35
3262|0, 24, 34
3257|0, 24, 26
3253|0, 20, 26, 35
3237|0, 26, 32, 35
3230|0, 23, 32
3214|0, 20, 27, 33
3212|0, 20, 23, 34
3209|0, 34
3207|0, 24, 26
3196|0, 24, 31, 34
3190|0, 20, 23
3184|0, 34
3173|0, 24, 26, 29, 34
3172|0, 20, 35
3169|0, 24, 26
3167|0
3155|0, 26
3148|0, 26
3146|0, 23
3144|0, 34
3130|0, 20, 26, 34
3125|0, 20, 27, 33
3114|0, 20, 23, 33
3104|0, 20, 26, 35
3097|0, 24, 31, 32, 34
3096|0, 23, 24, 26
3095|0, 23, 24, 34
3083|0, 23
3082|0, 24, 26
3081|0, 24, 34
3074|0, 23
3068|0, 26, 35, 36
3035|0, 20, 34
3031|0, 20
3029|0, 20, 23, 27
3028|0, 26, 32
3019|0, 33, 34
3017|0, 20, 34
3015|0, 33, 34
3011|0, 23
3008|0, 23
2998|0, 20, 33
2996|0, 26
2988|0, 24, 26, 34
2987|0, 26, 34
2953|0, 23
2947|0, 20, 27
2943|0, 34
2942|0, 20, 27
2936|0, 23, 24, 32
2934|0, 20, 33
2918|0, 23
2914|0, 27, 29, 33, 34
2913|0, 23, 35
2906|0, 20, 23, 33
2888|0, 33
2881|0, 20, 33
2868|0, 20, 27
2866|0
2865|0, 35
2864|0, 35
2863|0, 35
2861|0, 24, 34
2860|0, 24, 34
2859|0, 24, 26, 34
2853|0, 26, 35
2848|0, 20, 21, 33
2847|0, 24, 34
2843|0, 20, 23, 27
2833|0, 24, 26, 34
2830|0, 34
2824|0, 24
2823|0, 23, 24, 26
2817|0, 23, 24, 34
2812|0, 23, 32
2811|0, 20, 33
2810|0, 20, 33, 34
2809|0, 20, 33
2805|0, 33
2804|0, 33, 34
2789|0, 24, 26, 34
2788|0, 26, 34, 36
2775|0, 23, 24
2767|0, 20, 26, 35
2761|0, 26, 35
2758|0, 20, 34
2757|0, 20, 33, 34
2755|0, 20, 34
2753|0, 20, 32, 34
2750|0, 26, 32, 35
2746|0, 20, 23, 36
2745|0, 20, 34
2728|0, 33
2722|0, 26, 32, 34
2719|0, 20, 26
2717|0, 29, 33
2706|0, 29
2702|0, 34, 35
2681|0, 33, 34
2676|0, 26, 35
2668|0, 20, 26, 34, 36
2628|0, 24, 32, 34
2620|0
2619|0, 24, 26
2618|0, 26, 35
2617|0, 20, 23, 27
2616|0, 27
2615|0, 23, 27, 33
2612|0, 26
2611|0, 26
2610|0, 26
2609|0, 26
2608|0, 24, 26
2590|0, 20, 26, 35
2589|0, 26
2588|0, 26
2574|0, 20
2569|0, 24
2565|0, 35
2523|0, 34
2502|0
2498|0, 24, 26, 34
2491|0, 23
2490|0, 24, 34, 36
2488|0, 24, 26, 34
2487|0, 23, 29
2479|0, 24, 26, 34
2451|0, 23
2449|0, 31, 34
2444|0, 24, 32, 34
2422|0, 26
2412|0, 20, 27
2390|0, 27, 29, 31, 34
2385|0, 26
2382|0, 23, 24, 34
2363|0, 20, 34
2349|0, 26, 35
2346|0, 26, 35
2321|0, 26, 33, 34
2319|0, 20
2318|0, 26
2313|0, 26
1376|0, 20, 21, 26, 27
1372|0, 20, 34
1370|0, 20, 34
1369|0, 20, 34
1368|0, 20, 34
1365|0, 24, 33, 34
1364|0, 24, 26, 33, 34
2273|0
2269|0, 24, 26, 34
2268|0, 24, 34
2265|0, 36
2263|0, 20, 34
2262|0, 20, 34
2261|0, 20, 34
2259|0, 26, 35
2242|0, 23
2236|0, 20, 33, 34
2230|0, 20, 26
2220|0, 20, 26
2219|0, 26
2217|0, 20, 23, 26, 35
2214|0, 23
2208|0, 24, 26, 34
2207|0, 20, 23
2206|0, 20, 23
2173|0, 20, 23, 34
2169|0, 20, 27
2164|0, 35
2163|0
2162|0, 35
2161|0, 35
2159|0, 34
2157|0, 33
2156|0, 33
2151|0, 26, 32, 34
2122|0, 31
2112|0, 20, 23
2105|0, 24, 34
2101|0, 26, 34
2099|0, 20, 23, 27, 31
2092|0, 26, 32, 35
2087|0, 23, 27
2086|0, 29, 33, 34
2085|0, 20, 23
2081|0, 23, 33
2072|0, 23, 33, 36
2064|0, 24
2058|0, 20, 23
2045|0, 26, 33
2033|0, 20, 33
2032|0, 20, 33
2031|0, 33
2030|0, 20, 33
2023|0, 20, 33
2022|0, 20, 24, 33, 34
2016|0, 20, 23, 27, 29, 34
2015|0, 24
2013|0, 29, 33
2005|0, 33, 34
1992|0, 23
1983|0, 33, 34
1981|0, 24
1965|0, 33
1959|0, 24, 26, 34
1955|0, 26, 34
1954|0
1953|0, 33
1952|0, 33
1951|0, 33
1950|0, 33
1949|0, 26, 33
1948|0, 20, 33
1947|0, 33, 34, 36
1945|0, 29, 33
1944|0, 20, 26, 34
1941|0, 26, 34
1916|0, 34
1908|0, 35
1907|0, 31, 34
1903|0, 20, 23
1900|0, 23, 32, 34
1892|0, 23
1872|0, 20, 26, 27, 34
1870|0, 26, 35
1866|0, 20, 26
1865|0, 20, 26
1858|0, 20, 27, 31, 34
1856|0, 26
1855|0, 26
1854|0, 26
1853|0, 26
1850|0, 20, 23, 32
1849|0, 20, 23, 32
1848|0, 20, 34, 35
1847|0, 20, 26, 34
1846|0, 20, 34
1838|0, 26, 32, 33
1822|0, 20, 34
1819|0, 20, 27
1816|0, 20, 26
1812|0, 20, 27, 29
1811|0, 33
1810|0, 29, 33, 34
1799|0, 34
1791|0, 20, 26, 34
1783|0, 34
1772|0, 33, 35
1761|0, 24
1745|0, 29, 33, 34
1740|0, 24, 26
1737|0, 24, 34
1736|0, 20, 33
1735|0, 23, 24, 34
1691|0
1689|0, 24, 26
1688|0, 20, 27
1669|0, 23
1667|0, 29, 34
1664|0, 23, 26, 29
1655|0, 20
1631|0, 24, 31, 34
1620|0, 20, 27
1611|0, 20, 33
1601|0, 20, 33
1570|0, 24, 26, 31, 34
1567|0, 23, 36
1561|0, 21, 24
1556|0, 20, 23
1547|0, 26, 35
1538|0, 20, 26
1532|0, 20, 26
1525|0, 23, 32
1524|0, 20, 23, 27
1521|0, 23, 24, 26
1520|0, 23, 24, 26
1519|0, 23, 24, 26
1474|0, 24, 34
1451|0, 26, 35
1443|0, 23, 24, 34
1442|0, 32, 33, 34
1435|0, 24, 31, 33, 34
1417|0, 33, 34
1411|0, 20
1410|0, 23, 24
1405|0, 23
1391|0, 26, 34
1390|0, 20, 33
795|0, 20, 26
789|0, 24, 34
1357|0, 23, 30
1354|0, 24, 34
1352|0, 29, 33
1345|0, 24, 34
1341|0, 23
1332|0, 20, 26, 33
1331|0, 20, 34
1314|0, 29, 33
1311|0, 34
1305|0, 20, 27
1300|0, 33
1293|0, 26
1267|0, 34
1264|0, 26, 34
1256|0, 34, 35
1250|0, 20, 34
1248|0, 34
1247|0, 20
1245|0, 23
1240|0
1233|0, 20, 33, 34
1231|0, 24, 26, 34
1229|0, 20, 27
1228|0, 26
1222|0, 23, 33
1220|0, 24, 26, 34
1213|0, 20, 27, 34
1212|0, 32, 34
1210|0, 20, 34
1203|0, 20, 33, 34
1197|0, 20, 23, 33
1194|0, 34
1193|0, 20, 23
1191|0, 26, 34
1184|0, 20, 34
1182|0
1180|0, 20
1176|0, 26, 34
1170|0, 32, 33, 34
1165|0, 23, 24, 26
1162|0, 26
1144|0, 34
1142|0, 23, 24, 26, 34
1141|0, 23
1139|0, 20, 23, 34
1137|0, 34
1123|0, 32, 35, 36
1115|0, 23, 24, 26, 33
1110|0, 23, 33
1108|0, 29
1106|0, 29
1105|0, 26, 34
1104|0, 26
1101|0, 36
1100|0, 23, 36
1099|0, 24
1097|0, 20, 33
1096|0, 20, 33, 34
1095|0, 33
1094|0, 31, 33
1092|0, 20, 34
1083|0, 20, 33, 34
1048|0, 29, 33, 34
1041|0, 36
1029|0, 20
1025|0, 20, 26
1013|0, 20, 27
1012|0, 20, 21, 33
1002|0, 26, 31, 32, 34
1000|0, 20, 26, 35
999|0, 23, 27, 29
992|0, 20, 26, 36
987|0, 24, 32, 34
978|0, 33, 34
972|0, 26, 35
964|0, 26, 32, 35
960|0, 23, 30
958|0, 24, 26, 34
955|0, 20, 23, 27, 29
950|0, 20, 33
949|0, 26, 36
948|0, 26, 35
942|0, 20, 36
941|0, 20, 29, 33
939|0, 20
938|0, 20, 23, 27, 32
937|0, 20, 33
915|0
897|0, 20, 33, 34
895|0, 20, 33, 34
884|0, 23, 26
878|0, 32
877|0, 26, 32
840|0, 20
839|0, 26, 34
833|0, 29, 33, 34
832|0, 24, 34
801|0, 34
18|0, 24
786|0, 24, 26, 34
782|0, 20, 34
755|0, 20, 32
727|0, 20, 31, 32, 34
709|0, 23, 24
703|0, 23, 24, 34
702|0, 24, 26
697|0, 23, 24, 34
693|0, 20, 33, 34
688|0, 34
685|0, 20, 34
673|0, 20
663|0, 20, 26, 34
658|0, 26, 34
652|0, 20, 33, 34
643|0, 20
638|0, 33, 34
632|0, 33
631|0, 20, 32, 34
629|0, 20, 34
611|0, 20
605|0, 24, 26
604|0, 33, 34
602|0, 20, 23, 35
592|0
586|0, 20, 27
583|0, 20, 31, 34
582|0, 24, 26, 35
560|0, 29, 33
559|0, 20, 21, 29, 33
553|0, 23, 24
546|0, 24, 34
544|0, 33
525|0, 20, 21, 27
522|0, 26, 36
521|0, 20, 23, 32
517|0, 31, 34
516|0, 20, 34
515|0, 20, 23, 27, 33
514|0, 24
511|0, 33, 34
503|0, 20, 27, 31
494|0, 26
491|0, 24, 26, 33, 34
489|0, 26, 31
483|0, 26
476|0, 26, 33
475|0, 32
468|0, 20, 34
467|0, 24, 26
459|0, 20, 23, 27
455|0, 20, 33, 34
454|0, 24, 34
449|0, 34
441|0, 23, 35
440|0, 20, 24, 34
437|0, 20, 24, 26, 32, 34
422|0, 20, 33
419|0, 23, 26
415|0, 20, 34
404|0, 34
401|0, 23, 24, 34
387|0, 27
386|0, 20, 27
384|0, 24, 26
381|0, 23
378|0, 24, 26
374|0, 20, 23, 32, 34
373|0, 33, 34
371|0, 32, 34
370|0, 34
365|0, 23
362|0, 23, 24, 27
42|0, 24, 34
45|0
46|0, 20, 34
51|0, 20, 32
56|0, 23, 24, 26, 34
59|0, 24, 34
75|0, 24, 26
77|0, 20, 27
96|0, 33, 34
99|0, 23, 29, 34
100|0
105|0, 33, 34
107|0, 24, 26, 34
114|0, 20, 26
117|0, 34
121|0, 20, 34
134|0, 26, 35
136|0, 20, 23, 24
155|0, 23, 24, 26, 34
161|0, 26, 32, 35
163|0, 20, 23, 24
170|0, 20, 31, 33
173|0, 32, 36
175|0, 24, 34
177|0, 26, 32
179|0, 20, 24, 34
181|0, 33, 34
182|0, 24, 33
190|0
193|0, 24, 34
204|0, 24, 26, 31, 33, 34
209|0
213|0, 20, 33
230|0, 34
239|0, 23, 32
252|0
261|0, 20, 33
283|0, 24
286|0, 24, 34
290|0, 26, 33, 34
291|0, 24, 26, 34
300|0, 34, 36
311|0, 26, 34
312|0, 20, 33
322|0, 23, 33
325|0, 24, 29
333|0, 33, 34
344|0, 24, 26, 34
348|0, 24, 27, 34
355|0, 23
9751|20, 23, 27
9734|20, 34
9731|20, 27, 33
9702|20, 31, 33, 34
9681|20, 26, 27
9673|20, 26, 27, 32
9663|20, 21, 23
9655|20, 21
9639|20, 21, 23
9619|20, 21
9599|20, 27
9579|20, 21
9578|20, 21, 27
9572|20, 21
9569|20, 21, 23
9543|20, 21, 23
9471|20, 26, 32, 33
9466|20, 33
9464|20, 21, 23, 27
9462|20, 27, 33
9461|20, 21
9421|20, 21, 26
9403|20, 21, 27
9370|20, 27
9368|20, 21, 23
9343|20, 21, 27, 29, 33
9328|20, 27
9308|20, 21, 23
9289|20, 21, 23
9285|20
9269|20, 23
9253|20, 26
9252|20, 27
9228|20, 23, 27
9203|20, 23, 26, 27, 33
9191|20, 33, 34
9183|20, 26, 33
9182|20, 26, 33
9180|20, 26
9179|20, 26, 27, 33
9163|20, 21, 23
9154|20, 21, 23
9141|20, 23, 29
9103|20, 26, 34
9085|20, 23
9083|20, 23
9080|20, 23
9050|20, 33
9024|20, 26
9019|20, 21, 23
9011|20, 26, 34
9005|20, 26, 27
8998|20
8983|20, 23
8961|20, 21, 23, 27
8958|20, 21, 23
8942|20, 23, 33
8938|20, 33
8934|20, 21, 23, 26, 27
8925|20, 24, 26
8913|20, 26, 33
8860|20, 21, 23
8840|20, 21, 23, 27, 33
8834|20, 27
8833|20, 27, 33
8808|20, 23, 26
8769|20, 23, 26
8760|20, 21, 23
8753|20, 27
8750|20, 23, 27
8749|20, 23, 27
8747|20, 23, 31, 32
8743|20, 32, 33
8741|20, 21, 23
8702|20, 23, 32
8695|20, 23
8693|20, 27, 33
8675|20, 27
8672|20, 23, 27
8654|20, 31, 34
8651|20, 27
8639|20, 21
8635|20, 21
8633|20, 21, 23
8618|20, 26
8606|20, 33, 34
8602|20, 23, 29
8587|20, 26, 32
8581|20, 21, 32
8568|20, 21
8559|20, 23, 26
8496|20, 21, 23
8445|20, 21, 23
8434|20, 23, 24
8431|20, 21, 23
8430|20, 26
8419|20, 21, 23
8395|20, 23, 27
8383|20, 21, 23, 26, 32
8381|20, 32, 33
8358|20, 26, 33
8346|20, 23, 26
8337|20, 21, 23, 27, 30, 32
8335|20, 26, 33
8330|20, 27
8308|20, 26, 34
8303|20, 23
8298|20, 26
8288|20, 23, 30, 33
8284|20, 21, 33
8273|20, 21, 23
8264|20, 27
8253|20, 21, 23, 27
8223|20, 21, 23
8201|20, 21, 27
8197|20, 23
8187|20, 24, 26
8172|20, 26, 34
8170|20, 23, 32
8157|20, 21, 23
8150|20, 27
8148|20, 23, 27, 32
8143|20, 21, 23, 33
8087|20, 27
8085|20, 23
8073|20, 21, 27
8070|20, 26, 27, 32
8060|20, 26
8044|20, 23
7995|20, 21, 23
7970|20
7963|20, 21, 23
7952|20, 21, 23
7944|20, 21
7933|20, 21, 23
7921|20, 21, 23
7899|20, 23, 27
7839|20, 21, 23, 27, 32
7794|20, 21, 23, 27
7793|20, 21, 23
7783|20, 26, 27, 32
7779|20, 24, 26
7767|20, 21, 23, 27
7759|20, 23, 34
7725|20, 21
7716|20, 23
7677|20, 23, 32
7673|20, 21, 23
7651|20, 23, 26
7641|20, 27, 33
7631|20, 25
7621|20, 21, 23
7600|20, 21, 33
7585|20, 23, 31
7581|20, 21, 23, 33
7578|20, 26
7567|20, 23, 33
7564|20, 21, 23, 27, 32
7540|20, 26, 27
7531|20, 25, 36
7530|20, 23, 27
7512|20, 27
7488|20, 26, 34
7463|20, 26
7460|20, 27
7457|20, 21, 27
7394|20, 21, 23, 27
7389|20, 21, 23, 27
7365|20, 23
7361|20, 21, 26
7336|20, 21, 27
7312|20, 27
7300|20, 26, 32
7295|20, 27
7274|20, 21, 27, 30
7271|20, 23, 27
7236|20, 21, 23, 33
7214|20, 21, 23, 24
7203|20, 23, 32
7195|20, 26, 27
7153|20, 21, 33
7143|20
7127|20, 27, 33, 34
7112|20, 27, 31, 32
7092|20, 33
7091|20, 23
7073|20, 21, 26
7067|20, 23, 24, 32
7066|20, 27, 30, 32
7063|20, 23, 26
7022|20, 23, 29
7018|20, 21, 30
7017|20, 23, 31
6991|20, 27
6989|20, 27
6982|20, 21, 23, 27
6980|20, 26, 27
6979|20, 24, 34
6978|20, 21, 27
6968|20, 23
6949|20, 21, 23, 27
6946|20, 27
6936|20, 26, 35, 36
6932|20, 23
6918|20, 26, 34
6914|20, 27, 33
6896|20, 33
6853|20, 23, 26, 32
6840|20, 27, 34
6827|20, 23, 32, 33
6807|20, 21, 32, 33
6786|20, 27
6782|20, 26, 27
6764|20, 23
6758|20, 23, 27
6731|20, 21, 23
6728|20, 32, 34
6720|20, 26, 27
6702|20, 21, 26, 29
6690|20, 27
6664|20, 27
6661|20, 21, 23, 27, 30, 32
6621|20, 23, 26
6564|20, 23, 27, 32
6557|20, 26, 27
6541|20, 24, 34
6521|20, 21, 23, 27
6493|20, 26, 33, 34
6471|20, 33
6467|20, 23
6458|20, 26, 32
6446|20, 26, 27
6433|20, 23
6424|20, 27
6391|20, 23, 30
6382|20, 21, 23
6348|20, 21, 23
6340|20, 26, 34
6328|20, 23, 33, 34
6302|20, 21, 23, 27, 32, 33
6301|20, 23, 26, 27
6295|20, 21, 23, 27
6277|20, 23, 26
6254|20, 23, 26, 27, 32
6240|20, 21, 23
6235|20, 23
6229|20, 21, 23, 27
6198|20, 23, 27
6184|20, 21, 23
6169|20, 21, 23
6168|20, 23, 24
6153|20, 23, 26, 27
6151|20, 26, 35
6150|20, 23, 27
6134|20, 26, 32
6126|20, 23
6124|20, 23, 26
6121|20, 24, 26
6110|20, 27
6097|20, 27, 34
6096|20, 26, 29, 34
6078|20, 23, 27, 29
6050|20, 21, 23
6049|20, 26, 27
6024|20, 21, 23
6012|20, 21, 23, 27, 35
6010|20, 23, 27
6004|20, 26
5956|20, 23, 32
5943|20, 23, 26
5937|20, 23
5936|20, 21, 23
5934|20, 26
5913|20, 23, 26
5907|20, 23, 33
5881|20, 26, 35, 36
5871|20, 23, 25
5867|20, 23, 24
5854|20, 21, 23, 27, 33
5845|20, 23, 32
5843|20, 23, 24, 26, 31, 34
5833|20, 23, 27
5826|20, 21, 27, 32
5772|20, 23, 27
5770|20, 23, 27
5721|20, 21, 27
5715|20, 23, 27
5701|20, 21, 23
5682|20, 36
5671|20, 23, 27
5662|20, 23, 27
5659|20, 21, 27
5640|20, 21, 30, 32
5630|20, 36
5621|20, 26, 27, 29, 33
5607|20, 21, 23, 27, 32
5603|20, 26, 36
5581|20, 21, 26, 27
5580|20, 26, 36
5553|20, 27, 33
5547|20, 27, 33
5543|20, 26
5538|20, 23, 33
5511|20, 23, 29, 32
5489|20, 35, 36
5482|20, 26, 32
5448|20, 26
5426|20, 33
5414|20, 21, 23
5406|20, 21, 27
5370|20, 26
5364|20, 26
5347|20, 26, 29, 33, 34
5339|20, 23
5318|20, 27, 33
5310|20, 27, 30
5304|20, 26
5278|20, 21, 26
5271|20, 26, 33
5266|20, 23, 27, 30
5258|20, 26
5251|20, 23
5221|20, 32
5196|20, 27
5190|20, 21, 23, 30, 32
5189|20, 24, 26
5115|20, 21, 27
5079|20, 26, 36
5063|20, 23, 35
5055|20, 26, 32
5050|20, 33
5032|20, 33
5011|20, 33
4981|20, 26, 33
4954|20, 26
4918|20, 26
4912|20, 23
4906|20, 23
4881|20, 25
4876|20, 23, 27, 30
4861|20, 26, 32, 34, 35
4855|20
4797|20, 21, 26, 27, 33
4789|20, 26
4779|20, 23, 30
4769|20, 26
4701|20, 26, 32
4674|20, 34, 36
4671|20, 26, 35
4654|20, 23, 26, 27, 31, 33, 34
4649|20, 21
4612|20, 26
4573|20, 26
4518|20, 33
4507|20, 23
4483|20, 23, 24, 34
4462|20, 23, 26
4447|20, 21, 27
4441|20, 32
4396|20
4383|20, 21, 23
4346|20, 23, 27, 30
4332|20, 23, 31
4297|20, 33
4292|20, 26
4259|20, 26
4258|20
4255|20, 26
4238|20, 23, 30
4237|20, 32
4175|20, 27
4160|20, 27
4128|20, 21, 33
4111|20, 32
4109|20, 26
4079|20, 27
4033|20, 21, 27
4003|20, 21, 27
3997|20, 35
3987|20, 23, 33
3980|20, 23
3947|20, 26, 32
3936|20
3931|20, 26, 32
3929|20, 23, 33
3907|20, 23
3895|20, 21, 23
3893|20, 26
3891|20, 21, 33
3883|20, 26, 29, 31, 34
3874|20, 23, 27, 31
3859|20, 21, 36
3843|20
3842|20
3841|20
3764|20, 21, 23
3739|20, 21
3721|20, 23, 26
3701|20, 23
3678|20, 23, 34
3676|20, 24, 26, 34
3673|20, 27
3670|20, 21, 23
3668|20
3664|20, 23, 27, 33
3650|20, 26, 32
3648|20, 36
3641|20, 33
3639|20, 26, 34
3617|20, 23, 27
3611|20, 23, 27
3609|20, 27
3603|20, 21, 23, 27
3562|20, 34
3416|20, 33
3550|20, 23, 32, 35
3512|20, 23
3491|20, 23
3482|20, 26
3480|20, 23
3479|20, 23, 26
3461|20, 23
3448|20, 23
2558|20, 23, 27
3403|20, 23, 33
3387|20, 26, 36
3376|20, 21, 27
3349|20, 23
3342|20, 23, 27
3326|20, 21, 27, 33
3325|20, 25
3274|20, 26, 33
3270|20, 21, 27
3247|20, 36
3244|20, 35, 36
3238|20, 26
3234|20, 21, 23, 27, 32
2544|20, 23, 31, 32
3126|20, 23, 29
3055|20, 23, 24
3045|20, 21, 23, 27
3036|20, 21, 33
3032|20, 26
3010|20
2986|20, 21
2976|20, 29, 33
2973|20, 33
2972|20, 33
2911|20, 26, 32
2890|20, 27
2854|20, 21, 23, 27
2852|20, 23
2806|20, 26, 32, 33
2794|20, 21, 27, 33
2781|20, 23, 26
2780|20
2779|20
2751|20, 23, 32
2739|20, 21
2736|20, 23
2655|20, 26, 36
2654|20, 23, 32
2653|20, 23, 27
2648|20, 27, 32
2641|20, 26, 33
2640|20, 26
2634|20, 26, 34
2598|20, 24, 26
2597|20, 23
2594|20, 26
2585|20, 33
2584|20, 21, 27
2581|20, 23, 30
2575|20, 24, 26, 32
2540|20, 26
2539|20
2504|20, 26
2482|20, 26, 32
2440|20, 33, 34
2429|20, 23, 33
2424|20, 26
2391|20, 21, 23, 27
2352|20, 23, 33
2340|20, 21, 27, 33
2338|20, 23, 27
2325|20, 26
2323|20, 21, 23, 30
1366|20, 21, 23, 24, 27, 31
2278|20, 26
2276|20, 23, 27, 33
2274|20, 26
2264|20, 26, 32
2252|20, 23, 32
2225|20, 21
2200|20, 27
2199|20, 26, 34
2193|20, 23, 30
2187|20, 21, 23, 27, 30
2184|20, 33, 34
2182|20, 26, 32
2181|20, 23, 26
2167|20, 32
2149|20, 21, 26, 27
2143|20, 23, 32
2120|20, 21, 26, 33
2098|20, 26, 34
2097|20, 23, 32
2060|20, 21, 26
2026|20, 26, 31
2014|20, 33
1956|20
1913|20, 23, 34
1909|20
1902|20, 23
1886|20, 23, 33
1873|20, 26
1843|20, 27
1830|20, 26
1814|20, 33
1813|20, 27, 32, 33, 34
1801|20, 21, 23
1753|20, 26, 27, 32
1750|20, 21, 23, 27
1728|20, 23
1681|20, 26, 31, 34
1662|20, 27
1661|20, 27
1652|20, 23
1649|20, 26, 27
1645|20, 27, 32
1644|20, 21, 30, 36
1643|20, 21, 23
1642|20, 27
1641|20, 21, 26
1640|20, 21, 26, 27
1637|20, 30
1635|20, 23
1621|20, 21, 27
1609|20, 27, 36
1606|20, 21, 30
1600|20, 27
1599|20, 21, 27, 30, 32
1597|20, 21, 24, 26
1596|20, 21
1595|20, 23, 30
1593|20, 21
1586|20
1569|20
1568|20
1566|20, 23, 27, 33
1563|20, 23
1562|20, 23
1560|20, 33
1558|20, 27
1553|20, 23
1549|20, 21, 27
1540|20, 33
1531|20, 23, 33, 36
1530|20, 23, 33
1488|20, 27, 30
1469|20, 23, 32
1454|20, 26
1434|20, 21, 23, 26, 30, 32
1427|20, 23, 32
1421|20, 23, 36
1419|20, 23, 26
1416|20, 21, 27, 30
1401|20, 23, 27
1387|20
798|20, 23
1344|20, 28, 33, 34
1312|20, 21, 26, 30
1258|20, 26, 35
1255|20, 26
1246|20, 32
1224|20
1216|20, 21, 23, 30
1209|20, 26
1132|20, 26
1120|20, 21, 23, 24
1098|20, 23, 33
1093|20, 33
1091|20, 23
1043|20, 26, 33
1040|20, 26
1008|20, 23, 33
997|20, 26
988|20, 26, 35
963|20, 21, 23, 33
956|20, 26, 32
945|20, 26, 35
902|20, 23, 27
864|20, 26
828|20, 21, 27, 30
827|20, 30
826|20, 21, 30
823|20, 26
816|20, 26, 33
814|20
812|20, 26
806|20, 27
805|20, 36
17|20
9|20, 23, 24, 26, 32
8|20, 23, 32, 35
767|20, 23
756|20
743|20, 26, 33
738|20, 27, 30
716|20, 26, 32, 35
710|20, 21, 30
679|20
672|20
622|20, 21, 23
617|20
615|20, 21, 23, 30
597|20, 23, 33
596|20, 21, 23, 27, 33
588|20, 21, 27, 30
571|20, 21, 27, 30, 32
558|20
552|20, 36
545|20, 26, 36
543|20, 21, 23, 30
535|20, 26
37|20, 21, 23, 27
38|20, 27
44|20
49|20, 21
65|20, 26, 27, 31, 33
85|20, 26
90|20, 27
126|20, 23, 24, 32
132|20, 23, 30
146|20, 27
156|20
160|20, 26
165|20, 26, 35
168|20
178|20, 26
217|20, 23, 24, 31
234|20, 23
241|20
259|20, 23, 27, 32
324|20, 26, 33
335|20, 26, 35
357|20, 32
359|20, 21, 26, 30
363|20, 23, 36
402|20, 26
413|20, 23, 36
433|20, 26
458|20
9772|21, 23, 27
9769|21
9767|21, 26
9763|21
9717|21, 23
9701|21, 33
9700|21, 23
9699|21, 23, 27
9698|21, 23
9691|21, 23
9667|21, 24, 26
9658|21
9656|21, 32
9646|21, 23, 32
9635|21
9624|21, 23
9623|21, 27
9622|21, 23
9621|21
9620|21, 27
9617|21
9606|21, 26, 27
9595|21
9594|21, 23, 27
9583|21
9582|21, 33
9580|21, 33
9574|21
9573|21
9571|21
9570|21, 23, 27
9532|21, 23
9529|21
9504|21, 23
9494|21, 27, 31
9491|21, 27, 31
9487|21, 23
9476|21, 23
9463|21, 26, 32
9457|21, 23, 26
9427|21, 23
9422|21, 23
9418|21
9416|21
9415|21, 26, 27, 32
9414|21
9413|21
9411|21, 26, 33
9377|21
9374|21
9351|21, 26, 27
